age,gender,year,deaths,crude_rate_per_100k,population,RIDAGEYR,RIAGENDR,SEQN,BMXWT,BMXHT,BMXBMI,BMXLEG,BMXARML,BMXARMC,BMXWAIST,BPXSY1,BPXDI1,BPXSY2,BPXDI2,BPXSY3,BPXDI3,LBXTR,LBDTRSI,LBDLDL,LBDLDLSI,LBXTC,LBDTCSI,LBXGLU,LBXGH,LBDHDDSI,LBDHDD,LBDGLUSI,bpsx_mean,bpdi_mean,RIDRETH1_1.0,RIDRETH1_2.0,RIDRETH1_3.0,RIDRETH1_4.0,RIDRETH1_5.0,RIDRETH1_nan,DMDEDUC2_1.0,DMDEDUC2_2.0,DMDEDUC2_3.0,DMDEDUC2_4.0,DMDEDUC2_5.0,DMDEDUC2_7.0,DMDEDUC2_9.0,DMDEDUC2_nan,SMQ020_1.0,SMQ020_2.0,SMQ020_7.0,SMQ020_9.0,SMQ020_nan,cluster_kmeans,cluster_hierarchical,cluster_dbscan
28.0,1,2003,2520.5,133.74137550549963,1884776.5,28.0,1,21,84.97619047619048,176.2761904761905,27.298095238095236,43.36,39.335,33.685,96.11,119.22222222222224,73.33333333333333,116.94736842105264,73.26315789473684,114.13333333333334,71.2,169.15,1.9096,118.47368421052632,3.063842105263158,192.0,4.9655000000000005,92.63,5.2299999999999995,1.1205,45.36363636363637,5.637272727272727,117.03333333333332,73.13333333333333,0.5238095238095238,0.0,0.3809523809523809,0.0952380952380952,0.0,0.0,0.0476190476190476,0.1428571428571428,0.3333333333333333,0.3333333333333333,0.1428571428571428,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,2,2,0
28.0,1,2005,2626.0,139.01675671170688,1888214.0,28.0,1,17,82.01875,177.3625,26.07125,42.9125,39.225,34.0,88.825,122.4,70.13333333333334,119.5,75.0,120.0,72.72727272727273,168.0,1.8967857142857143,105.35714285714286,2.7245,190.1875,4.919375,92.6875,5.11875,1.335,51.625,5.1449375,121.52083333333334,70.79166666666667,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.5882352941176471,0.0,0.0,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.5294117647058824,0.4705882352941176,0.0,0.0,0.0,0,2,0
28.0,1,2007,2922.5,147.76802919730517,1977723.5,28.0,1,19,85.5578947368421,175.20526315789473,27.648947368421055,41.92777777777778,37.98888888888889,34.28333333333333,91.85,116.66666666666669,68.88888888888889,115.44444444444444,67.55555555555556,114.70588235294116,68.0,115.84210526315788,1.307842105263158,118.0,3.0515263157894736,192.1052631578947,4.968421052631579,103.47368421052632,5.373684210526315,1.3178947368421052,50.94736842105263,5.743736842105263,115.03508771929825,67.75438596491227,0.2631578947368421,0.1052631578947368,0.3684210526315789,0.2631578947368421,0.0,0.0,0.1052631578947368,0.2105263157894736,0.3157894736842105,0.2631578947368421,0.1052631578947368,0.0,0.0,0.0,0.7894736842105263,0.2105263157894736,0.0,0.0,0.0,2,2,0
28.0,1,2009,2986.0,141.0079921577918,2117804.5,28.0,1,22,91.28636363636365,175.87727272727273,29.464545454545455,40.52272727272727,38.46818181818182,35.39545454545455,98.60454545454546,120.57142857142856,66.57142857142857,120.57142857142856,66.47619047619048,119.1818181818182,64.27272727272727,156.9,1.77135,126.05263157894736,3.2597368421052635,204.33333333333337,5.284285714285714,109.0952380952381,5.733333333333333,1.238095238095238,47.857142857142854,6.055952380952381,120.0,65.36363636363636,0.3181818181818182,0.1363636363636363,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0454545454545454,0.1363636363636363,0.4545454545454545,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2,2,0
28.0,1,2011,2934.5,137.67210387895207,2131559.5,28.0,1,23,84.70869565217392,177.5391304347826,26.843478260869563,41.93043478260869,39.404347826086955,33.7695652173913,93.38695652173914,123.2,70.3,120.95652173913044,70.69565217391305,121.0909090909091,69.18181818181819,135.38095238095238,1.5284285714285717,111.0,2.8705238095238093,190.0,4.913333333333334,98.5,5.3,1.3433333333333333,51.904761904761905,5.467650000000001,121.30434782608695,70.40579710144927,0.0869565217391304,0.1304347826086956,0.3478260869565217,0.1304347826086956,0.3043478260869565,0.0,0.0,0.1304347826086956,0.0869565217391304,0.4347826086956521,0.3478260869565217,0.0,0.0,0.0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,2,2,0
28.0,1,2013,3002.0,138.59514230001284,2166707.5,28.0,1,14,96.49285714285716,176.85714285714286,30.792857142857144,42.40714285714286,38.714285714285715,35.32857142857143,102.85,115.63636363636364,70.54545454545455,119.45454545454544,72.72727272727273,120.54545454545456,73.27272727272727,112.0,1.2645384615384616,107.46153846153848,2.7788461538461537,174.57142857142858,4.5128571428571425,103.64285714285714,5.435714285714285,1.207857142857143,46.714285714285715,5.753214285714286,118.54545454545456,72.18181818181819,0.1428571428571428,0.0714285714285714,0.5714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.1428571428571428,0.3571428571428571,0.3571428571428571,0.1428571428571428,0.0,0.0,0.0,0.7857142857142857,0.2142857142857142,0.0,0.0,0.0,2,2,0
28.0,1,2015,3264.5,147.64343792676638,2210961.5,28.0,1,10,96.8,175.79000000000002,31.089999999999996,41.45,38.0,36.989999999999995,102.17,133.11111111111111,72.22222222222223,133.55555555555554,72.22222222222223,132.66666666666666,69.55555555555556,117.2,1.3231,117.2,3.0307,191.0,4.939,100.2,5.12,1.3030000000000002,50.4,5.5600000000000005,133.11111111111111,71.33333333333333,0.0,0.1,0.4,0.4,0.1,0.0,0.1,0.1,0.2,0.4,0.2,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2,2,0
28.0,1,2017,4100.0,178.52608306799982,2296570.5,28.0,1,17,83.04117647058824,172.8764705882353,27.676470588235293,42.52941176470589,37.55294117647059,34.311764705882354,91.73529411764706,115.88235294117646,70.3529411764706,114.82352941176472,69.88235294117646,116.11764705882354,69.76470588235294,105.6470588235294,1.192705882352941,124.82352941176472,3.228,197.1764705882353,5.098235294117647,99.76470588235294,5.476470588235294,1.3276470588235294,51.294117647058826,5.53764705882353,115.60784313725492,70.0,0.1764705882352941,0.0,0.2352941176470588,0.2941176470588235,0.2941176470588235,0.0,0.0,0.0588235294117647,0.2352941176470588,0.4705882352941176,0.2352941176470588,0.0,0.0,0.0,0.6470588235294118,0.3529411764705882,0.0,0.0,0.0,2,2,0
29.0,1,1999,2767.0,131.84320807355013,2098705.0,29.0,1,16,83.05,176.95,26.36625,44.425,38.6125,33.925,91.76875,120.14285714285714,75.28571428571429,119.75,74.625,120.42857142857144,73.57142857142857,104.4,1.1773333333333331,125.35714285714286,3.2414285714285715,194.73333333333332,5.0360000000000005,93.38,5.046666666666667,1.3276470588235294,51.294117647058826,5.53764705882353,120.0,74.33333333333333,0.0625,0.125,0.625,0.125,0.0625,0.0,0.0,0.125,0.375,0.0625,0.4375,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,2,2,0
29.0,1,2001,2778.5,134.66999095855482,2064506.5,29.0,1,25,81.508,176.87599999999998,25.826,43.916,39.16,32.94,92.012,119.58333333333331,74.33333333333333,116.9090909090909,75.0,114.4,74.0,112.36,1.2688,119.84,3.0988,188.36,4.8716,94.668,5.232,1.3276470588235294,51.294117647058826,5.53764705882353,117.38666666666666,74.45333333333333,0.2,0.04,0.52,0.16,0.08,0.0,0.08,0.04,0.32,0.28,0.28,0.0,0.0,0.0,0.36,0.64,0.0,0.0,0.0,2,2,0
29.0,1,2003,2656.5,141.7914943713546,1873554.0,29.0,1,18,81.32777777777778,176.92777777777778,25.83,43.45882352941176,39.15555555555555,32.25,92.7,117.5,70.75,117.85714285714286,72.28571428571429,116.92307692307692,70.46153846153847,117.375,1.325125,104.8125,2.710375,179.125,4.6325,94.63125,5.35,1.31625,51.294117647058826,5.53764705882353,117.66666666666666,70.58823529411765,0.2777777777777778,0.0,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.0,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0,2,0
29.0,1,2005,2622.0,139.21029693675882,1883497.5,29.0,1,25,95.268,176.02,30.668000000000003,41.54090909090909,39.395833333333336,35.675000000000004,103.8875,121.66666666666669,73.58333333333333,120.69565217391305,71.30434782608695,120.0,71.63636363636364,167.38888888888889,1.889888888888889,121.29411764705884,3.1365882352941177,200.61111111111111,5.1866666666666665,96.55555555555556,5.188888888888889,1.2283333333333333,47.5,5.359666666666667,121.22666666666666,72.05333333333333,0.24,0.08,0.44,0.24,0.0,0.0,0.12,0.08,0.32,0.28,0.2,0.0,0.0,0.0,0.32,0.68,0.0,0.0,0.0,2,2,0
29.0,1,2007,2900.0,150.78817705982857,1923242.5,29.0,1,20,89.44,173.51,29.526,41.465,38.08,35.285000000000004,99.215,118.63157894736842,66.52631578947368,117.89473684210526,66.3157894736842,117.6842105263158,66.84210526315789,125.15789473684212,1.4130526315789471,121.78947368421052,3.149578947368421,191.31578947368425,4.947368421052632,101.05263157894736,5.336842105263158,1.1457894736842105,44.31578947368421,5.609473684210526,118.07017543859648,66.56140350877192,0.3,0.15,0.25,0.25,0.05,0.0,0.2,0.15,0.3,0.25,0.1,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,2,2,0
29.0,1,2009,3010.5,147.27202995929628,2044741.5,29.0,1,28,84.07142857142857,174.34642857142856,27.6525,41.55769230769231,38.57692307692308,33.96923076923077,96.12692307692308,115.64285714285714,70.07142857142857,116.64285714285714,70.71428571428571,116.64285714285714,71.21428571428571,149.92,1.69256,122.375,3.1647083333333335,199.24,5.1524,96.76923076923076,5.346153846153846,1.2288,47.52,5.371653846153847,116.3095238095238,70.66666666666666,0.25,0.1071428571428571,0.3928571428571428,0.1785714285714285,0.0714285714285714,0.0,0.1071428571428571,0.2857142857142857,0.1785714285714285,0.25,0.1785714285714285,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2,2,0
29.0,1,2011,2984.5,140.07436164894045,2130557.5,29.0,1,25,84.184,176.56,27.011999999999997,41.8375,39.44583333333333,33.86666666666667,94.8625,116.28571428571428,67.80952380952381,116.83333333333331,67.91666666666667,117.33333333333331,67.91666666666667,112.0909090909091,1.265681818181818,120.4090909090909,3.1137272727272727,191.72727272727272,4.958181818181818,108.95454545454544,5.859090909090909,1.2636363636363637,48.86363636363637,6.047954545454545,117.19444444444444,68.02777777777779,0.2,0.12,0.28,0.16,0.24,0.0,0.0,0.08,0.2,0.24,0.48,0.0,0.0,0.0,0.48,0.52,0.0,0.0,0.0,2,2,0
29.0,1,2013,3096.5,144.46280868951743,2143363.0,29.0,1,14,95.72857142857144,176.20000000000002,31.12142857142857,42.599999999999994,38.792857142857144,36.392857142857146,103.05,115.42857142857144,70.85714285714286,117.71428571428572,69.28571428571429,117.71428571428572,70.57142857142857,200.78571428571428,2.2669285714285716,104.3076923076923,2.697307692307692,175.35714285714286,4.535,99.84615384615384,5.328571428571428,1.167142857142857,45.142857142857146,5.5423846153846155,116.95238095238096,70.23809523809523,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.0,0.0714285714285714,0.0714285714285714,0.4285714285714285,0.0714285714285714,0.3571428571428571,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,2,2,0
29.0,1,2015,3419.5,154.04212991386953,2219736.5,29.0,1,18,84.15555555555555,175.0611111111111,27.311111111111114,41.827777777777776,39.2,34.544444444444444,94.68333333333334,119.41176470588236,66.70588235294117,122.0,66.0,121.33333333333331,67.11111111111111,108.16666666666669,1.221111111111111,124.27777777777776,3.213833333333333,197.5,5.107777777777778,100.5,5.355555555555556,1.3372222222222223,51.666666666666664,5.576666666666666,121.33333333333331,66.77777777777777,0.2222222222222222,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2,2,0
29.0,1,2017,3973.5,176.74372886227738,2247505.0,29.0,1,17,91.41764705882352,176.77647058823527,29.2,41.38235294117647,38.688235294117646,34.588235294117645,100.78823529411764,122.0,77.14285714285714,118.66666666666669,75.6,120.625,77.0,106.75,1.20525,104.6875,2.7070625,171.125,4.425625,101.41176470588236,5.205882352941177,1.16625,45.0625,5.628823529411765,121.04166666666669,77.20833333333333,0.1176470588235294,0.0,0.6470588235294118,0.1176470588235294,0.1176470588235294,0.0,0.0,0.1176470588235294,0.2941176470588235,0.4705882352941176,0.1176470588235294,0.0,0.0,0.0,0.4117647058823529,0.5882352941176471,0.0,0.0,0.0,2,2,0
30.0,1,1999,2710.0,128.0511977984644,2116341.0,30.0,1,19,82.07368421052632,173.06842105263158,27.075789473684218,42.93888888888889,37.56666666666667,33.644444444444446,95.46111111111112,121.875,72.375,122.28571428571428,74.57142857142857,118.0,72.3529411764706,117.61111111111111,1.328888888888889,139.55555555555554,3.609444444444444,205.16666666666663,5.305,92.8,5.088888888888889,1.16625,45.0625,5.628823529411765,121.09259259259258,73.2962962962963,0.3684210526315789,0.0526315789473684,0.3157894736842105,0.1578947368421052,0.1052631578947368,0.0,0.1578947368421052,0.2631578947368421,0.1052631578947368,0.3684210526315789,0.1052631578947368,0.0,0.0,0.0,0.5789473684210527,0.4210526315789473,0.0,0.0,0.0,2,2,0
30.0,1,2001,2886.5,134.46927553250111,2148010.5,30.0,1,19,83.11176470588236,172.11111111111111,28.01235294117647,41.641176470588235,37.91764705882353,34.6,95.2235294117647,117.625,69.375,117.6470588235294,69.17647058823529,116.94117647058825,69.88235294117646,109.73684210526316,1.2394736842105265,106.63157894736842,2.7573684210526315,177.10526315789474,4.580526315789474,105.3578947368421,5.489473684210526,1.16625,45.0625,5.628823529411765,118.25925925925924,69.22222222222223,0.5263157894736842,0.0526315789473684,0.3684210526315789,0.0526315789473684,0.0,0.0,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.2105263157894736,0.1578947368421052,0.0,0.0,0.0,0.4210526315789473,0.5789473684210527,0.0,0.0,0.0,2,2,0
30.0,1,2003,2802.5,142.55094461208705,1965584.5,30.0,1,14,86.8153846153846,176.16923076923075,27.755384615384617,43.23333333333333,38.63846153846154,34.63076923076923,95.90833333333336,116.36363636363636,67.63636363636364,117.2,65.8,114.88888888888889,66.88888888888889,136.0,1.5355,110.76923076923076,2.8643846153846155,178.57142857142858,4.616428571428571,96.38571428571429,5.3500000000000005,1.1307142857142858,45.0625,5.628823529411765,118.33333333333331,68.55555555555556,0.5,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714,0.5,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2142857142857142,0.7857142857142857,0.0,0.0,0.0,2,2,0
30.0,1,2005,2593.0,135.0975853938134,1918372.5,30.0,1,16,86.6375,174.0625,28.66625,41.625,38.04375,34.04375,97.54375,121.28571428571428,71.57142857142857,118.71428571428572,69.57142857142857,120.3076923076923,70.0,116.35714285714286,1.3135714285714286,126.64285714285714,3.274857142857143,201.73333333333332,5.217333333333333,94.66666666666669,5.16,1.3573333333333333,52.46666666666667,5.2548666666666675,119.86666666666666,70.64444444444445,0.3125,0.0625,0.375,0.25,0.0,0.0,0.0625,0.25,0.4375,0.25,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,2,2,0
30.0,1,2007,2847.5,147.0249021793991,1936690.5,30.0,1,10,90.14,171.82999999999998,30.423,40.41,38.66,35.52,100.89,111.4,68.2,110.88888888888889,67.11111111111111,110.44444444444444,65.77777777777777,122.22222222222224,1.3797777777777778,105.44444444444444,2.7266666666666666,173.88888888888889,4.496666666666666,109.0,6.022222222222222,1.1333333333333333,43.888888888888886,6.0505555555555555,110.46666666666664,66.6,0.2,0.2,0.3,0.3,0.0,0.0,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,2,2,0
30.0,1,2009,2953.0,144.9421757352747,2038184.0,30.0,1,19,91.17368421052632,175.8421052631579,29.39684210526316,42.63157894736842,38.48421052631579,35.247368421052634,98.38947368421051,120.70588235294116,68.58823529411765,119.76470588235294,69.6470588235294,119.29411764705884,69.52941176470588,159.88888888888889,1.8051666666666668,120.875,3.1256875,194.44444444444449,5.029444444444445,102.0,5.550000000000001,1.1383333333333334,44.0,5.662055555555556,119.92156862745098,69.25490196078431,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.3157894736842105,0.0526315789473684,0.0,0.0526315789473684,0.2631578947368421,0.3684210526315789,0.2105263157894736,0.1052631578947368,0.0,0.0,0.0,0.4210526315789473,0.5789473684210527,0.0,0.0,0.0,2,2,0
30.0,1,2011,3025.0,141.354681598362,2140285.0,30.0,1,26,86.97307692307693,176.5,27.76153846153846,41.78076923076923,38.753846153846155,34.21923076923077,95.4,120.96,72.32,121.1304347826087,72.26086956521739,120.32,70.72,129.53846153846155,1.4624615384615385,111.16,2.87452,182.3846153846154,4.716923076923077,100.57692307692308,5.392,1.185,45.80769230769231,5.583,120.93333333333334,71.65333333333334,0.0384615384615384,0.1538461538461538,0.3076923076923077,0.2307692307692307,0.2692307692307692,0.0,0.0769230769230769,0.1153846153846153,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0,0.6153846153846154,0.3846153846153846,0.0,0.0,0.0,2,2,0
30.0,1,2013,3146.0,145.8239900585271,2157315.0,30.0,1,23,93.38695652173914,177.1086956521739,29.417391304347827,42.29130434782609,38.952173913043474,35.56521739130435,101.97826086956522,114.85714285714286,70.66666666666667,117.72727272727272,68.63636363636364,117.72727272727272,70.81818181818181,192.1818181818182,2.1697272727272727,114.0,2.948055555555555,195.0,5.042272727272728,96.8181818181818,5.127272727272727,1.1627272727272728,44.95454545454545,5.374272727272727,116.93939393939394,69.96969696969697,0.0869565217391304,0.0869565217391304,0.4782608695652174,0.0434782608695652,0.3043478260869565,0.0,0.0434782608695652,0.1304347826086956,0.1739130434782608,0.3478260869565217,0.3043478260869565,0.0,0.0,0.0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,2,2,0
30.0,1,2015,3329.5,152.22283363206475,2185785.5,30.0,1,17,96.9470588235294,176.71764705882353,30.982352941176472,41.32941176470588,39.088235294117645,36.48823529411764,103.98823529411764,119.625,71.75,118.75,73.5,120.70588235294116,73.88235294117646,141.69230769230768,1.599846153846154,115.25,2.980166666666667,183.06666666666663,4.733333333333333,98.4,5.34,1.084,41.93333333333333,5.460666666666667,121.07843137254903,73.76470588235294,0.2941176470588235,0.0588235294117647,0.4705882352941176,0.0588235294117647,0.1176470588235294,0.0,0.0,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.0,0.0,0.0,0.2941176470588235,0.7058823529411765,0.0,0.0,0.0,2,2,0
30.0,1,2017,3996.5,179.16913240031897,2230536.0,30.0,1,15,99.38571428571429,174.42142857142858,32.67142857142857,41.95,38.714285714285715,36.85,105.55714285714284,121.83333333333331,75.5,120.92307692307692,76.92307692307692,120.0,77.38461538461539,118.86666666666666,1.342,101.46666666666668,2.6238666666666663,173.33333333333334,4.481333333333334,113.53333333333332,5.833333333333333,1.2446666666666668,48.13333333333333,6.304666666666666,120.51282051282053,76.87179487179488,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.4,0.1333333333333333,0.0,0.0666666666666666,0.0,0.2,0.6,0.1333333333333333,0.0,0.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,2,2,0
31.0,1,1999,2828.0,142.89085170122473,1979133.0,31.0,1,13,87.77692307692307,178.7923076923077,27.256153846153843,44.599999999999994,38.87692307692308,33.61538461538461,94.52307692307691,117.6923076923077,73.84615384615384,119.16666666666669,75.66666666666667,117.27272727272728,76.54545454545455,132.46153846153845,1.4953846153846155,113.07692307692308,2.9253846153846155,179.15384615384616,4.632307692307692,107.34615384615384,5.561538461538461,1.2446666666666668,48.13333333333333,6.304666666666666,117.64102564102564,74.41025641025641,0.0769230769230769,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0,0.0,0.5384615384615384,0.0769230769230769,0.2307692307692307,0.1538461538461538,0.0,0.0,0.0,0.5384615384615384,0.4615384615384615,0.0,0.0,0.0,2,2,0
31.0,1,2001,2977.5,142.0151904420274,2097162.5,31.0,1,14,83.38571428571429,175.45000000000002,27.028571428571432,43.035714285714285,39.01428571428572,33.77142857142857,93.02142857142856,116.0,75.83333333333333,117.28571428571428,72.57142857142857,119.2,73.4,167.21428571428572,1.887142857142857,113.46153846153848,2.933076923076923,188.92857142857144,4.884285714285714,118.82857142857144,5.635714285714286,1.2446666666666668,48.13333333333333,6.304666666666666,117.54761904761904,73.23809523809523,0.2857142857142857,0.0714285714285714,0.4285714285714285,0.1428571428571428,0.0714285714285714,0.0,0.1428571428571428,0.2857142857142857,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,2,2,0
31.0,1,2003,3011.5,146.6211266649899,2053643.5,31.0,1,21,89.06666666666668,173.17619047619047,29.684761904761903,43.00555555555556,38.36842105263158,34.51052631578948,96.02105263157895,118.125,67.25,118.13333333333334,67.46666666666667,117.76470588235294,68.47058823529412,139.05263157894737,1.5698947368421052,119.77777777777776,3.097444444444444,196.57894736842104,5.083157894736842,91.84736842105262,5.184210526315789,1.2478947368421054,48.13333333333333,6.304666666666666,117.3157894736842,68.42105263157895,0.2857142857142857,0.0,0.238095238095238,0.3333333333333333,0.1428571428571428,0.0,0.0952380952380952,0.238095238095238,0.3333333333333333,0.1428571428571428,0.1904761904761904,0.0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,2,2,0
31.0,1,2005,2761.0,146.85762574090398,1880472.5,31.0,1,18,86.15555555555555,177.08888888888887,27.315,42.21764705882353,39.71764705882353,34.05294117647059,98.19411764705882,121.0,73.57142857142857,123.42857142857144,74.42857142857143,120.15384615384616,71.23076923076923,164.8125,1.860625,112.0,2.8963125,189.375,4.898125,104.0,5.51875,1.14625,44.375,5.773,122.13333333333334,73.17777777777778,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0555555555555555,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,2,2,0
31.0,1,2007,2884.5,152.19526944090865,1895037.5,31.0,1,17,84.46470588235294,176.98235294117646,26.946470588235297,42.188235294117646,39.28235294117647,34.85294117647059,94.02941176470588,125.41176470588236,74.94117647058823,124.11764705882354,74.23529411764706,123.88235294117646,74.47058823529412,105.0,1.1854375,109.75,2.8380625,176.1875,4.55625,101.8125,5.09375,1.175,45.4375,5.6516875,124.47058823529412,74.54901960784314,0.0588235294117647,0.0588235294117647,0.7058823529411765,0.1176470588235294,0.0588235294117647,0.0,0.0,0.1176470588235294,0.2941176470588235,0.1764705882352941,0.4117647058823529,0.0,0.0,0.0,0.4117647058823529,0.5882352941176471,0.0,0.0,0.0,2,2,0
31.0,1,2009,2889.0,149.35680930262768,1934330.0,31.0,1,18,85.38888888888889,176.19444444444446,27.62555555555555,41.40555555555555,38.43333333333333,33.922222222222224,95.12777777777778,116.66666666666669,70.88888888888889,114.88888888888889,70.66666666666667,116.44444444444444,71.33333333333333,141.05882352941177,1.5925882352941176,126.0,3.2584117647058823,196.1176470588235,5.0723529411764705,105.0,5.517647058823529,1.086470588235294,42.0,5.828529411764706,116.0,70.96296296296296,0.1111111111111111,0.0555555555555555,0.6111111111111112,0.0555555555555555,0.1666666666666666,0.0,0.0555555555555555,0.0,0.4444444444444444,0.2222222222222222,0.2777777777777778,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,2,2,0
31.0,1,2011,3048.5,146.6472743193906,2081172.0,31.0,1,28,82.80357142857143,175.37142857142857,26.782142857142855,41.628571428571426,38.207142857142856,34.0,92.09642857142856,119.35714285714286,72.71428571428571,118.44444444444444,74.29629629629629,117.62962962962963,71.55555555555556,93.96296296296296,1.0607777777777778,108.1851851851852,2.7977037037037036,177.25925925925927,4.584074074074074,94.82142857142856,5.328571428571428,1.301111111111111,50.25925925925926,5.263428571428571,118.96428571428572,72.60714285714286,0.0357142857142857,0.0714285714285714,0.3928571428571428,0.3214285714285714,0.1785714285714285,0.0,0.0,0.2142857142857142,0.2142857142857142,0.1785714285714285,0.3928571428571428,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.0,0,2,0
31.0,1,2013,3214.5,149.9865601308831,2143271.0,31.0,1,18,90.81176470588235,178.0235294117647,28.66470588235294,42.2235294117647,38.9,35.45882352941176,98.47058823529412,117.17647058823528,65.29411764705883,117.66666666666669,66.77777777777777,117.77777777777776,67.33333333333333,127.72222222222224,1.4420555555555556,104.44444444444444,2.700944444444444,173.16666666666666,4.477777777777778,99.11111111111111,5.199999999999999,1.1155555555555554,43.166666666666664,5.501666666666667,118.0,66.85185185185185,0.1111111111111111,0.0,0.5555555555555556,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1111111111111111,0.3333333333333333,0.3888888888888889,0.1666666666666666,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,2,2,0
31.0,1,2015,3499.0,161.91371508155785,2161245.0,31.0,1,22,95.87727272727274,177.77272727272728,30.30454545454546,42.81428571428572,38.91904761904762,36.24285714285715,104.06190476190476,123.0,69.54545454545455,122.27272727272728,70.54545454545455,122.36363636363636,71.0909090909091,132.16666666666666,1.4922777777777778,117.11111111111111,3.0285555555555557,190.8,4.9345,101.5,5.3950000000000005,1.105,42.7,5.6335,122.54545454545456,70.39393939393939,0.0,0.0454545454545454,0.6363636363636364,0.0909090909090909,0.2272727272727272,0.0,0.0,0.1363636363636363,0.1818181818181818,0.3181818181818182,0.3636363636363636,0.0,0.0,0.0,0.4090909090909091,0.5909090909090909,0.0,0.0,0.0,2,2,0
31.0,1,2017,4127.5,184.44628103646815,2237671.0,31.0,1,18,88.11176470588236,176.82222222222222,28.076470588235296,43.16470588235294,39.2764705882353,34.88823529411765,96.74117647058824,119.375,72.375,116.93333333333334,70.93333333333334,117.625,71.0,95.07142857142856,1.073357142857143,103.42857142857144,2.674642857142857,172.14285714285714,4.451428571428571,98.9375,5.13125,1.2914285714285714,49.92857142857143,5.4925,118.125,71.58333333333333,0.0555555555555555,0.0555555555555555,0.2777777777777778,0.3888888888888889,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.5,0.1666666666666666,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,2,2,0
32.0,1,1999,3113.0,153.39463862824886,2029406.0,32.0,1,19,84.89894736842105,174.37894736842105,27.81052631578947,43.26842105263158,38.06315789473685,34.863157894736844,95.0,123.6470588235294,75.17647058823529,120.85714285714286,71.42857142857143,119.66666666666669,74.22222222222223,122.82352941176472,1.3858823529411763,133.1764705882353,3.4435294117647057,205.64705882352945,5.317058823529412,93.34705882352942,5.094117647058823,1.2914285714285714,49.92857142857143,5.4925,121.89473684210526,74.45614035087719,0.2631578947368421,0.1578947368421052,0.3684210526315789,0.2105263157894736,0.0,0.0,0.1578947368421052,0.1578947368421052,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.0,0.0,0.0,0.4736842105263157,0.5263157894736842,0.0,0.0,0.0,2,2,0
